# x y z rho mue
2.793897 0.000000 0.000000 0.700000 7.241613
2.796398 0.000000 0.000000 0.700000 7.241613
2.798899 0.000000 0.000000 0.700000 7.241613
2.801401 0.000000 0.000000 0.700000 7.241613
2.803902 0.000000 0.000000 0.700000 7.241613
2.806403 0.000000 0.000000 0.700000 7.241613
2.808904 0.000000 0.000000 0.700000 7.241613
2.811406 0.000000 0.000000 0.700000 7.241613
2.813907 0.000000 0.000000 0.700000 7.241613
2.816408 0.000000 0.000000 0.700000 7.241613
2.818909 0.000000 0.000000 0.700000 7.241613
2.821411 0.000000 0.000000 0.700000 7.241613
2.823912 0.000000 0.000000 0.700000 7.241613
2.826413 0.000000 0.000000 0.700000 7.241613
2.828914 0.000000 0.000000 0.700000 7.241613
2.831416 0.000000 0.000000 0.700000 7.241613
2.833917 0.000000 0.000000 0.700000 7.241613
2.836418 0.000000 0.000000 0.700000 7.241613
2.838919 0.000000 0.000000 0.700000 7.241613
2.841421 0.000000 0.000000 0.700000 7.241613
2.843922 0.000000 0.000000 0.700000 7.241613
2.846423 0.000000 0.000000 0.700000 7.241613
2.848924 0.000000 0.000000 0.700000 7.241613
2.851426 0.000000 0.000000 0.700000 7.241613
2.853927 0.000000 0.000000 0.700000 7.241613
2.856428 0.000000 0.000000 0.700000 7.241613
2.858929 0.000000 0.000000 0.700000 7.241613
2.861431 0.000000 0.000000 0.700000 7.241613
2.863932 0.000000 0.000000 0.700000 7.241613
2.866433 0.000000 0.000000 0.700000 7.241613
2.868934 0.000000 0.000000 0.700000 7.241613
2.871436 0.000000 0.000000 0.700000 7.241613
2.873937 0.000000 0.000000 0.700000 7.241613
2.876438 0.000000 0.000000 0.700000 7.241613
2.878939 0.000000 0.000000 0.700000 7.241613
2.881441 0.000000 0.000000 0.700000 7.241613
2.883942 0.000000 0.000000 0.700000 7.241613
2.886443 0.000000 0.000000 0.700000 7.241613
2.888944 0.000000 0.000000 0.700000 7.241613
2.891446 0.000000 0.000000 0.700000 7.241613
2.893947 0.000000 0.000000 0.700000 7.241613
2.896448 0.000000 0.000000 0.700000 7.241613
2.898949 0.000000 0.000000 0.700000 7.241613
2.901451 0.000000 0.000000 0.700000 7.241613
2.903952 0.000000 0.000000 0.700000 7.241613
2.906453 0.000000 0.000000 0.700000 7.241613
2.908954 0.000000 0.000000 0.700000 7.241613
2.911456 0.000000 0.000000 0.700000 7.241613
2.913957 0.000000 0.000000 0.700000 7.241613
2.916458 0.000000 0.000000 0.700000 7.241613
2.918959 0.000000 0.000000 0.700000 7.241613
2.921461 0.000000 0.000000 0.700000 7.241613
2.923962 0.000000 0.000000 0.700000 7.241613
2.926463 0.000000 0.000000 0.700000 7.241613
2.928964 0.000000 0.000000 0.700000 7.241613
2.931466 0.000000 0.000000 0.700000 7.241613
2.933967 0.000000 0.000000 0.700000 7.241613
2.936468 0.000000 0.000000 0.700000 7.241613
2.938969 0.000000 0.000000 0.700000 7.241613
2.941471 0.000000 0.000000 0.700000 7.241613
2.943972 0.000000 0.000000 0.700000 7.241613
2.946473 0.000000 0.000000 0.700000 7.241613
2.948974 0.000000 0.000000 0.700000 7.241613
2.951476 0.000000 0.000000 0.700000 7.241613
2.953977 0.000000 0.000000 0.700000 7.241613
2.956478 0.000000 0.000000 0.700000 7.241613
2.958979 0.000000 0.000000 0.700000 7.241613
2.961481 0.000000 0.000000 0.700000 7.241613
2.963982 0.000000 0.000000 0.700000 7.241613
2.966483 0.000000 0.000000 0.700000 7.241613
2.968984 0.000000 0.000000 0.700000 7.241613
2.971486 0.000000 0.000000 0.700000 7.241613
2.973987 0.000000 0.000000 0.700000 7.241613
2.976488 0.000000 0.000000 0.700000 7.241613
2.978989 0.000000 0.000000 0.700000 7.241613
2.981491 0.000000 0.000000 0.700000 7.241613
2.983992 0.000000 0.000000 0.700000 7.241613
2.986493 0.000000 0.000000 0.700000 7.241613
2.988994 0.000000 0.000000 0.700000 7.241613
2.991496 0.000000 0.000000 0.700000 7.241613
2.993997 0.000000 0.000000 0.700000 7.241613
2.996498 0.000000 0.000000 0.700000 7.241613
2.998999 0.000000 0.000000 0.700000 7.241613
3.001501 0.000000 0.000000 0.700000 7.241613
3.004002 0.000000 0.000000 0.700000 7.241613
3.006503 0.000000 0.000000 0.700000 7.241613
3.009005 0.000000 0.000000 0.700000 7.241613
3.011506 0.000000 0.000000 0.700000 7.241613
3.014007 0.000000 0.000000 0.700000 7.241613
3.016508 0.000000 0.000000 0.700000 7.241613
3.019010 0.000000 0.000000 0.700000 7.241613
3.021511 0.000000 0.000000 0.700000 7.241613
3.024012 0.000000 0.000000 0.700000 7.241613
3.026513 0.000000 0.000000 0.700000 7.241613
3.029015 0.000000 0.000000 0.700000 7.241613
3.031516 0.000000 0.000000 0.700000 7.241613
3.034017 0.000000 0.000000 0.700000 7.241613
3.036518 0.000000 0.000000 0.700000 7.241613
3.039020 0.000000 0.000000 0.700000 7.241613
3.041521 0.000000 0.000000 0.700000 7.241613
3.044022 0.000000 0.000000 0.700000 7.241613
3.046523 0.000000 0.000000 0.700000 7.241613
3.049025 0.000000 0.000000 0.700000 7.241613
3.051526 0.000000 0.000000 0.700000 7.241613
3.054027 0.000000 0.000000 0.700000 7.241613
3.056528 0.000000 0.000000 0.700000 7.241613
3.059030 0.000000 0.000000 0.700000 7.241613
3.061531 0.000000 0.000000 0.700000 7.241613
3.064032 0.000000 0.000000 0.700000 7.241613
3.066533 0.000000 0.000000 0.700000 7.241613
3.069035 0.000000 0.000000 0.700000 7.241613
3.071536 0.000000 0.000000 0.700000 7.241613
3.074037 0.000000 0.000000 0.700000 7.241613
3.076538 0.000000 0.000000 0.700000 7.241613
3.079040 0.000000 0.000000 0.700000 7.241613
3.081541 0.000000 0.000000 0.700000 7.241613
3.084042 0.000000 0.000000 0.700000 7.241613
3.086543 0.000000 0.000000 0.700000 7.241613
3.089045 0.000000 0.000000 0.700000 7.241613
3.091546 0.000000 0.000000 0.700000 7.241613
3.094047 0.000000 0.000000 0.700000 7.241613
3.096548 0.000000 0.000000 0.700000 7.241613
3.099050 0.000000 0.000000 0.700000 7.241613
3.101551 0.000000 0.000000 0.700000 7.241613
3.104052 0.000000 0.000000 0.700000 7.241613
3.106553 0.000000 0.000000 0.700000 7.241613
3.109055 0.000000 0.000000 0.700000 7.241613
3.111556 0.000000 0.000000 0.700000 7.241613
3.114057 0.000000 0.000000 0.700000 7.241613
3.116558 0.000000 0.000000 0.700000 7.241613
3.119060 0.000000 0.000000 0.700000 7.241613
3.121561 0.000000 0.000000 0.700000 7.241613
3.124062 0.000000 0.000000 0.700000 7.241613
3.126563 0.000000 0.000000 0.700000 7.241613
3.129065 0.000000 0.000000 0.700000 7.241613
3.131566 0.000000 0.000000 0.700000 7.241613
3.134067 0.000000 0.000000 0.700000 7.241613
3.136568 0.000000 0.000000 0.700000 7.241613
3.139070 0.000000 0.000000 0.700000 7.241613
3.141571 0.000000 0.000000 0.700000 7.241613
3.144072 0.000000 0.000000 0.700000 7.241613
3.146573 0.000000 0.000000 0.700000 7.241613
3.149075 0.000000 0.000000 0.700000 7.241613
3.151576 0.000000 0.000000 0.700000 7.241613
3.154077 0.000000 0.000000 0.700000 7.241613
3.156578 0.000000 0.000000 0.700000 7.241613
3.159080 0.000000 0.000000 0.700000 7.241613
3.161581 0.000000 0.000000 0.700000 7.241613
3.164082 0.000000 0.000000 0.700000 7.241613
3.166583 0.000000 0.000000 0.700000 7.241613
3.169085 0.000000 0.000000 0.700000 7.241613
3.171586 0.000000 0.000000 0.700000 7.241613
3.174087 0.000000 0.000000 0.700000 7.241613
3.176588 0.000000 0.000000 0.700000 7.241613
3.179090 0.000000 0.000000 0.700000 7.241613
3.181591 0.000000 0.000000 0.700000 7.241613
3.184092 0.000000 0.000000 0.700000 7.241613
3.186593 0.000000 0.000000 0.700000 7.241613
3.189095 0.000000 0.000000 0.700000 7.241613
3.191596 0.000000 0.000000 0.700000 7.241613
3.194097 0.000000 0.000000 0.700000 7.241613
3.196598 0.000000 0.000000 0.700000 7.241613
3.199100 0.000000 0.000000 0.700000 7.241613
3.201601 0.000000 0.000000 0.700000 7.241613
3.204102 0.000000 0.000000 0.700000 7.241613
3.206603 0.000000 0.000000 0.700000 7.241613
3.209105 0.000000 0.000000 0.700000 7.241613
3.211606 0.000000 0.000000 0.700000 7.241613
3.214107 0.000000 0.000000 0.700000 7.241613
3.216608 0.000000 0.000000 0.700000 7.241613
3.219110 0.000000 0.000000 0.700000 7.241613
3.221611 0.000000 0.000000 0.700000 7.241613
3.224112 0.000000 0.000000 0.700000 7.241613
3.226613 0.000000 0.000000 0.700000 7.241613
3.229115 0.000000 0.000000 0.700000 7.241613
3.231616 0.000000 0.000000 0.700000 7.241613
3.234117 0.000000 0.000000 0.700000 7.241613
3.236618 0.000000 0.000000 0.700000 7.241613
3.239120 0.000000 0.000000 0.700000 7.241613
3.241621 0.000000 0.000000 0.700000 7.241613
3.244122 0.000000 0.000000 0.700000 7.241613
3.246623 0.000000 0.000000 0.700000 7.241613
3.249125 0.000000 0.000000 0.700000 7.241613
3.251626 0.000000 0.000000 0.700000 7.241613
3.254127 0.000000 0.000000 0.700000 7.241613
3.256628 0.000000 0.000000 0.700000 7.241613
3.259130 0.000000 0.000000 0.700000 7.241613
3.261631 0.000000 0.000000 0.700000 7.241613
3.264132 0.000000 0.000000 0.700000 7.241613
3.266633 0.000000 0.000000 0.700000 7.241613
3.269135 0.000000 0.000000 0.700000 7.241613
3.271636 0.000000 0.000000 0.700000 7.241613
3.274137 0.000000 0.000000 0.700000 7.241613
3.276638 0.000000 0.000000 0.700000 7.241613
3.279140 0.000000 0.000000 0.700000 7.241613
3.281641 0.000000 0.000000 0.700000 7.241613
3.284142 0.000000 0.000000 0.700000 7.241613
3.286643 0.000000 0.000000 0.700000 7.241613
3.289145 0.000000 0.000000 0.700000 7.241613
3.291646 0.000000 0.000000 0.700000 7.241613
3.294147 0.000000 0.000000 0.700000 7.241613
3.296648 0.000000 0.000000 0.700000 7.241613
3.299150 0.000000 0.000000 0.700000 7.241613
3.301651 0.000000 0.000000 0.700000 7.241613
3.304152 0.000000 0.000000 0.700000 7.241613
3.306653 0.000000 0.000000 0.700000 7.241613
3.309155 0.000000 0.000000 0.700000 7.241613
3.311656 0.000000 0.000000 0.700000 7.241613
3.314157 0.000000 0.000000 0.700000 7.241613
3.316658 0.000000 0.000000 0.700000 7.241613
3.319160 0.000000 0.000000 0.700000 7.241613
3.321661 0.000000 0.000000 0.700000 7.241613
3.324162 0.000000 0.000000 0.700000 7.241613
3.326663 0.000000 0.000000 0.700000 7.241613
3.329165 0.000000 0.000000 0.700000 7.241613
3.331666 0.000000 0.000000 0.700000 7.241613
3.334167 0.000000 0.000000 0.700000 7.241613
3.336668 0.000000 0.000000 0.700000 7.241613
3.339170 0.000000 0.000000 0.700000 7.241613
3.341671 0.000000 0.000000 0.700000 7.241613
3.344172 0.000000 0.000000 0.700000 7.241613
3.346673 0.000000 0.000000 0.700000 7.241613
3.349175 0.000000 0.000000 0.700000 7.241613
3.351676 0.000000 0.000000 0.700000 7.241613
3.354177 0.000000 0.000000 0.700000 7.241613
3.356678 0.000000 0.000000 0.700000 7.241613
3.359180 0.000000 0.000000 0.700000 7.241613
3.361681 0.000000 0.000000 0.700000 7.241613
3.364182 0.000000 0.000000 0.700000 7.241613
3.366683 0.000000 0.000000 0.700000 7.241613
3.369185 0.000000 0.000000 0.700000 7.241613
3.371686 0.000000 0.000000 0.700000 7.241613
3.374187 0.000000 0.000000 0.700000 7.241613
3.376688 0.000000 0.000000 0.700000 7.241613
3.379190 0.000000 0.000000 0.700000 7.241613
3.381691 0.000000 0.000000 0.700000 7.241613
3.384192 0.000000 0.000000 0.700000 7.241613
3.386693 0.000000 0.000000 0.700000 7.241613
3.389195 0.000000 0.000000 0.700000 7.241613
3.391696 0.000000 0.000000 0.700000 7.241613
3.394197 0.000000 0.000000 0.700000 7.241613
3.396698 0.000000 0.000000 0.700000 7.241613
3.399200 0.000000 0.000000 0.700000 7.241613
3.401701 0.000000 0.000000 0.700000 7.241613
3.404202 0.000000 0.000000 0.700000 7.241613
3.406703 0.000000 0.000000 0.700000 7.241613
3.409205 0.000000 0.000000 0.700000 7.241613
3.411706 0.000000 0.000000 0.700000 7.241613
3.414207 0.000000 0.000000 0.700000 7.241613
3.416708 0.000000 0.000000 0.700000 7.241613
3.419210 0.000000 0.000000 0.700000 7.241613
3.421711 0.000000 0.000000 0.700000 7.241613
3.424212 0.000000 0.000000 0.700000 7.241613
3.426713 0.000000 0.000000 0.700000 7.241613
3.429215 0.000000 0.000000 0.700000 7.241613
3.431716 0.000000 0.000000 0.700000 7.241613
3.434217 0.000000 0.000000 0.700000 7.241613
3.436718 0.000000 0.000000 0.700000 7.241613
3.439220 0.000000 0.000000 0.700000 7.241613
3.441721 0.000000 0.000000 0.700000 7.241613
3.444222 0.000000 0.000000 0.700000 7.241613
3.446723 0.000000 0.000000 0.700000 7.241613
3.449225 0.000000 0.000000 0.700000 7.241613
3.451726 0.000000 0.000000 0.700000 7.241613
3.454227 0.000000 0.000000 0.700000 7.241613
3.456728 0.000000 0.000000 0.700000 7.241613
3.459230 0.000000 0.000000 0.700000 7.241613
3.461731 0.000000 0.000000 0.700000 7.241613
3.464232 0.000000 0.000000 0.700000 7.241613
3.466733 0.000000 0.000000 0.700000 7.241613
3.469235 0.000000 0.000000 0.700000 7.241613
3.471736 0.000000 0.000000 0.700000 7.241613
3.474237 0.000000 0.000000 0.700000 7.241613
3.476738 0.000000 0.000000 0.700000 7.241613
3.479240 0.000000 0.000000 0.700000 7.241613
3.481741 0.000000 0.000000 0.700000 7.241613
3.484242 0.000000 0.000000 0.700000 7.241613
3.486743 0.000000 0.000000 0.700000 7.241613
3.489245 0.000000 0.000000 0.700000 7.241613
3.491746 0.000000 0.000000 0.700000 7.241613
3.494247 0.000000 0.000000 0.700000 7.241613
3.496748 0.000000 0.000000 0.700000 7.241613
3.499250 0.000000 0.000000 0.700000 7.241613
3.501751 0.000000 0.000000 0.700000 7.241613
3.504252 0.000000 0.000000 0.700000 7.241613
3.506753 0.000000 0.000000 0.700000 7.241613
3.509255 0.000000 0.000000 0.700000 7.241613
3.511756 0.000000 0.000000 0.700000 7.241613
3.514257 0.000000 0.000000 0.700000 7.241613
3.516758 0.000000 0.000000 0.700000 7.241613
3.519260 0.000000 0.000000 0.700000 7.241613
3.521761 0.000000 0.000000 0.700000 7.241613
3.524262 0.000000 0.000000 0.700000 7.241613
3.526763 0.000000 0.000000 0.700000 7.241613
3.529265 0.000000 0.000000 0.700000 7.241613
3.531766 0.000000 0.000000 0.700000 7.241613
3.534267 0.000000 0.000000 0.700000 7.241613
3.536768 0.000000 0.000000 0.700000 7.241613
3.539270 0.000000 0.000000 0.700000 7.241613
3.541771 0.000000 0.000000 0.700000 7.241613
3.544272 0.000000 0.000000 0.700000 7.241613
3.546773 0.000000 0.000000 0.700000 7.241613
3.549275 0.000000 0.000000 0.700000 7.241613
3.551776 0.000000 0.000000 0.700000 7.241613
3.554277 0.000000 0.000000 0.700000 7.241613
3.556778 0.000000 0.000000 0.700000 7.241613
3.559280 0.000000 0.000000 0.700000 7.241613
3.561781 0.000000 0.000000 0.700000 7.241613
3.564282 0.000000 0.000000 0.700000 7.241613
3.566783 0.000000 0.000000 0.700000 7.241613
3.569285 0.000000 0.000000 0.700000 7.241613
3.571786 0.000000 0.000000 0.700000 7.241613
3.574287 0.000000 0.000000 0.700000 7.241613
3.576788 0.000000 0.000000 0.700000 7.241613
3.579290 0.000000 0.000000 0.700000 7.241613
3.581791 0.000000 0.000000 0.700000 7.241613
3.584292 0.000000 0.000000 0.700000 7.241613
3.586793 0.000000 0.000000 0.700000 7.241613
3.589295 0.000000 0.000000 0.700000 7.241613
3.591796 0.000000 0.000000 0.700000 7.241613
3.594297 0.000000 0.000000 0.700000 7.241613
3.596798 0.000000 0.000000 0.700000 7.241613
3.599300 0.000000 0.000000 0.700000 7.241613
3.601801 0.000000 0.000000 0.700000 7.241613
3.604302 0.000000 0.000000 0.700000 7.241613
3.606803 0.000000 0.000000 0.700000 7.241613
3.609305 0.000000 0.000000 0.700000 7.241613
3.611806 0.000000 0.000000 0.700000 7.241613
3.614307 0.000000 0.000000 0.700000 7.241613
3.616808 0.000000 0.000000 0.700000 7.241613
3.619310 0.000000 0.000000 0.700000 7.241613
3.621811 0.000000 0.000000 0.700000 7.241613
3.624312 0.000000 0.000000 0.700000 7.241613
3.626813 0.000000 0.000000 0.700000 7.241613
3.629315 0.000000 0.000000 0.700000 7.241613
3.631816 0.000000 0.000000 0.700000 7.241613
3.634317 0.000000 0.000000 0.700000 7.241613
3.636818 0.000000 0.000000 0.700000 7.241613
3.639320 0.000000 0.000000 0.700000 7.241613
3.641821 0.000000 0.000000 0.700000 7.241613
3.644322 0.000000 0.000000 0.700000 7.241613
3.646823 0.000000 0.000000 0.700000 7.241613
3.649325 0.000000 0.000000 0.700000 7.241613
3.651826 0.000000 0.000000 0.700000 7.241613
3.654327 0.000000 0.000000 0.700000 7.241613
3.656828 0.000000 0.000000 0.700000 7.241613
3.659330 0.000000 0.000000 0.700000 7.241613
3.661831 0.000000 0.000000 0.700000 7.241613
3.664332 0.000000 0.000000 0.700000 7.241613
3.666833 0.000000 0.000000 0.700000 7.241613
3.669335 0.000000 0.000000 0.700000 7.241613
3.671836 0.000000 0.000000 0.700000 7.241613
3.674337 0.000000 0.000000 0.700000 7.241613
3.676838 0.000000 0.000000 0.700000 7.241613
3.679340 0.000000 0.000000 0.700000 7.241613
3.681841 0.000000 0.000000 0.700000 7.241613
3.684342 0.000000 0.000000 0.700000 7.241613
3.686843 0.000000 0.000000 0.700000 7.241613
3.689345 0.000000 0.000000 0.700000 7.241613
3.691846 0.000000 0.000000 0.700000 7.241613
3.694347 0.000000 0.000000 0.700000 7.241613
3.696848 0.000000 0.000000 0.700000 7.241613
3.699350 0.000000 0.000000 0.700000 7.241613
3.701851 0.000000 0.000000 0.700000 7.241613
3.704352 0.000000 0.000000 0.700000 7.241613
3.706853 0.000000 0.000000 0.700000 7.241613
3.709355 0.000000 0.000000 0.700000 7.241613
3.711856 0.000000 0.000000 0.700000 7.241613
3.714357 0.000000 0.000000 0.700000 7.241613
3.716858 0.000000 0.000000 0.700000 7.241613
3.719360 0.000000 0.000000 0.700000 7.241613
3.721861 0.000000 0.000000 0.700000 7.241613
3.724362 0.000000 0.000000 0.700000 7.241613
3.726863 0.000000 0.000000 0.700000 7.241613
3.729365 0.000000 0.000000 0.700000 7.241613
3.731866 0.000000 0.000000 0.700000 7.241613
3.734367 0.000000 0.000000 0.700000 7.241613
3.736868 0.000000 0.000000 0.700000 7.241613
3.739370 0.000000 0.000000 0.700000 7.241613
3.741871 0.000000 0.000000 0.700000 7.241613
3.744372 0.000000 0.000000 0.700000 7.241613
3.746873 0.000000 0.000000 0.700000 7.241613
3.749375 0.000000 0.000000 0.700000 7.241613
3.751876 0.000000 0.000000 0.700000 7.241613
3.754377 0.000000 0.000000 0.700000 7.241613
3.756878 0.000000 0.000000 0.700000 7.241613
3.759380 0.000000 0.000000 0.700000 7.241613
3.761881 0.000000 0.000000 0.700000 7.241613
3.764382 0.000000 0.000000 0.700000 7.241613
3.766883 0.000000 0.000000 0.700000 7.241613
3.769385 0.000000 0.000000 0.700000 7.241613
3.771886 0.000000 0.000000 0.700000 7.241613
3.774387 0.000000 0.000000 0.700000 7.241613
3.776888 0.000000 0.000000 0.700000 7.241613
3.779390 0.000000 0.000000 0.700000 7.241613
3.781891 0.000000 0.000000 0.700000 7.241613
3.784392 0.000000 0.000000 0.700000 7.241613
3.786893 0.000000 0.000000 0.700000 7.241613
3.789395 0.000000 0.000000 0.700000 7.241613
3.791896 0.000000 0.000000 0.700000 7.241613
3.794397 0.000000 0.000000 0.700000 7.241613
3.796898 0.000000 0.000000 0.700000 7.241613
3.799400 0.000000 0.000000 0.700000 7.241613
3.801901 0.000000 0.000000 0.700000 7.241613
3.804402 0.000000 0.000000 0.700000 7.241613
3.806903 0.000000 0.000000 0.700000 7.241613
3.809405 0.000000 0.000000 0.700000 7.241613
3.811906 0.000000 0.000000 0.700000 7.241613
3.814407 0.000000 0.000000 0.700000 7.241613
3.816908 0.000000 0.000000 0.700000 7.241613
3.819410 0.000000 0.000000 0.700000 7.241613
3.821911 0.000000 0.000000 0.700000 7.241613
3.824412 0.000000 0.000000 0.700000 7.241613
3.826913 0.000000 0.000000 0.700000 7.241613
3.829415 0.000000 0.000000 0.700000 7.241613
3.831916 0.000000 0.000000 0.700000 7.241613
3.834417 0.000000 0.000000 0.700000 7.241613
3.836918 0.000000 0.000000 0.700000 7.241613
3.839420 0.000000 0.000000 0.700000 7.241613
3.841921 0.000000 0.000000 0.700000 7.241613
3.844422 0.000000 0.000000 0.700000 7.241613
3.846923 0.000000 0.000000 0.700000 7.241613
3.849425 0.000000 0.000000 0.700000 7.241613
3.851926 0.000000 0.000000 0.700000 7.241613
3.854427 0.000000 0.000000 0.700000 7.241613
3.856928 0.000000 0.000000 0.700000 7.241613
3.859430 0.000000 0.000000 0.700000 7.241613
3.861931 0.000000 0.000000 0.700000 7.241613
3.864432 0.000000 0.000000 0.700000 7.241613
3.866933 0.000000 0.000000 0.700000 7.241613
3.869435 0.000000 0.000000 0.700000 7.241613
3.871936 0.000000 0.000000 0.700000 7.241613
3.874437 0.000000 0.000000 0.700000 7.241613
3.876938 0.000000 0.000000 0.700000 7.241613
3.879440 0.000000 0.000000 0.700000 7.241613
3.881941 0.000000 0.000000 0.700000 7.241613
3.884442 0.000000 0.000000 0.700000 7.241613
3.886943 0.000000 0.000000 0.700000 7.241613
3.889445 0.000000 0.000000 0.700000 7.241613
3.891946 0.000000 0.000000 0.700000 7.241613
3.894447 0.000000 0.000000 0.700000 7.241613
3.896948 0.000000 0.000000 0.700000 7.241613
3.899450 0.000000 0.000000 0.700000 7.241613
3.901951 0.000000 0.000000 0.700000 7.241613
3.904452 0.000000 0.000000 0.700000 7.241613
3.906953 0.000000 0.000000 0.700000 7.241613
3.909455 0.000000 0.000000 0.700000 7.241613
3.911956 0.000000 0.000000 0.700000 7.241613
3.914457 0.000000 0.000000 0.700000 7.241613
3.916958 0.000000 0.000000 0.700000 7.241613
3.919460 0.000000 0.000000 0.700000 7.241613
3.921961 0.000000 0.000000 0.700000 7.241613
3.924462 0.000000 0.000000 0.700000 7.241613
3.926963 0.000000 0.000000 0.700000 7.241613
3.929465 0.000000 0.000000 0.700000 7.241613
3.931966 0.000000 0.000000 0.700000 7.241613
3.934467 0.000000 0.000000 0.700000 7.241613
3.936968 0.000000 0.000000 0.700000 7.241613
3.939470 0.000000 0.000000 0.700000 7.241613
3.941971 0.000000 0.000000 0.700000 7.241613
3.944472 0.000000 0.000000 0.700000 7.241613
3.946973 0.000000 0.000000 0.700000 7.241613
3.949475 0.000000 0.000000 0.700000 7.241613
3.951976 0.000000 0.000000 0.700000 7.241613
3.954477 0.000000 0.000000 0.700000 7.241613
3.956978 0.000000 0.000000 0.700000 7.241613
3.959480 0.000000 0.000000 0.700000 7.241613
3.961981 0.000000 0.000000 0.700000 7.241613
3.964482 0.000000 0.000000 0.700000 7.241613
3.966983 0.000000 0.000000 0.700000 7.241613
3.969485 0.000000 0.000000 0.700000 7.241613
3.971986 0.000000 0.000000 0.700000 7.241613
3.974487 0.000000 0.000000 0.700000 7.241613
3.976988 0.000000 0.000000 0.700000 7.241613
3.979490 0.000000 0.000000 0.700000 7.241613
3.981991 0.000000 0.000000 0.700000 7.241613
3.984492 0.000000 0.000000 0.700000 7.241613
3.986993 0.000000 0.000000 0.700000 7.241613
3.989495 0.000000 0.000000 0.700000 7.241613
3.991996 0.000000 0.000000 0.700000 7.241613
3.994497 0.000000 0.000000 0.700000 7.241613
3.996998 0.000000 0.000000 0.700000 7.241613
3.999500 0.000000 0.000000 0.700000 7.241613
4.002001 0.000000 0.000000 0.700000 7.241613
4.004502 0.000000 0.000000 0.700000 7.241613
4.007004 0.000000 0.000000 0.700000 7.241613
4.009505 0.000000 0.000000 0.700000 7.241613
4.012006 0.000000 0.000000 0.700000 7.241613
4.014507 0.000000 0.000000 0.700000 7.241613
4.017009 0.000000 0.000000 0.700000 7.241613
4.019510 0.000000 0.000000 0.700000 7.241613
4.022011 0.000000 0.000000 0.700000 7.241613
4.024512 0.000000 0.000000 0.700000 7.241613
4.027014 0.000000 0.000000 0.700000 7.241613
4.029515 0.000000 0.000000 0.700000 7.241613
4.032016 0.000000 0.000000 0.700000 7.241613
4.034517 0.000000 0.000000 0.700000 7.241613
4.037019 0.000000 0.000000 0.700000 7.241613
4.039520 0.000000 0.000000 0.700000 7.241613
4.042021 0.000000 0.000000 0.700000 7.241613
4.044522 0.000000 0.000000 0.700000 7.241613
4.047024 0.000000 0.000000 0.700000 7.241613
4.049525 0.000000 0.000000 0.700000 7.241613
4.052026 0.000000 0.000000 0.700000 7.241613
4.054527 0.000000 0.000000 0.700000 7.241613
4.057029 0.000000 0.000000 0.700000 7.241613
4.059530 0.000000 0.000000 0.700000 7.241613
4.062031 0.000000 0.000000 0.700000 7.241613
4.064532 0.000000 0.000000 0.700000 7.241613
4.067034 0.000000 0.000000 0.700000 7.241613
4.069535 0.000000 0.000000 0.700000 7.241613
4.072036 0.000000 0.000000 0.700000 7.241613
4.074537 0.000000 0.000000 0.700000 7.241613
4.077039 0.000000 0.000000 0.700000 7.241613
4.079540 0.000000 0.000000 0.700000 7.241613
4.082041 0.000000 0.000000 0.700000 7.241613
4.084542 0.000000 0.000000 0.700000 7.241613
4.087044 0.000000 0.000000 0.700000 7.241613
4.089545 0.000000 0.000000 0.700000 7.241613
4.092046 0.000000 0.000000 0.700000 7.241613
4.094547 0.000000 0.000000 0.700000 7.241613
4.097049 0.000000 0.000000 0.700000 7.241613
4.099550 0.000000 0.000000 0.700000 7.241613
4.102051 0.000000 0.000000 0.700000 7.241613
4.104552 0.000000 0.000000 0.700000 7.241613
4.107054 0.000000 0.000000 0.700000 7.241613
4.109555 0.000000 0.000000 0.700000 7.241613
4.112056 0.000000 0.000000 0.700000 7.241613
4.114557 0.000000 0.000000 0.700000 7.241613
4.117059 0.000000 0.000000 0.700000 7.241613
4.119560 0.000000 0.000000 0.700000 7.241613
4.122061 0.000000 0.000000 0.700000 7.241613
4.124562 0.000000 0.000000 0.700000 7.241613
4.127064 0.000000 0.000000 0.700000 7.241613
4.129565 0.000000 0.000000 0.700000 7.241613
4.132066 0.000000 0.000000 0.700000 7.241613
4.134567 0.000000 0.000000 0.700000 7.241613
4.137069 0.000000 0.000000 0.700000 7.241613
4.139570 0.000000 0.000000 0.700000 7.241613
4.142071 0.000000 0.000000 0.700000 7.241613
4.144572 0.000000 0.000000 0.700000 7.241613
4.147074 0.000000 0.000000 0.700000 7.241613
4.149575 0.000000 0.000000 0.700000 7.241613
4.152076 0.000000 0.000000 0.700000 7.241613
4.154577 0.000000 0.000000 0.700000 7.241613
4.157079 0.000000 0.000000 0.700000 7.241613
4.159580 0.000000 0.000000 0.700000 7.241613
4.162081 0.000000 0.000000 0.700000 7.241613
4.164582 0.000000 0.000000 0.700000 7.241613
4.167084 0.000000 0.000000 0.700000 7.241613
4.169585 0.000000 0.000000 0.700000 7.241613
4.172086 0.000000 0.000000 0.700000 7.241613
4.174587 0.000000 0.000000 0.700000 7.241613
4.177089 0.000000 0.000000 0.700000 7.241613
4.179590 0.000000 0.000000 0.700000 7.241613
4.182091 0.000000 0.000000 0.700000 7.241613
4.184592 0.000000 0.000000 0.700000 7.241613
4.187094 0.000000 0.000000 0.700000 7.241613
4.189595 0.000000 0.000000 0.700000 7.241613
